price_t,bedrooms,bathrooms,sqft_living_t,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement_t,yr_built,yr_renovated,zip_range3,zip1,zip2,zip3,year_1,year_2,log_sqft_lot,price,sqft_living,sqft_basement
293000,1,1,1110,5421,1,0,0,3,6,1110,0,1935,0,4,0,0,0,0,0,8.598035579,300000,1760,0
970000,4,3.25,2790,5420,1,0,3,3,9,1130,1,1963,2013,4,0,0,0,0,0,8.597851094,293000,1110,0
354000,4,2.5,2340,5420,2,0,0,3,8,2340,0,2003,0,2,0,1,0,0,1,8.597851094,354000,2340,0
639000,4,2,1840,5419,1,0,0,4,7,920,1,1942,0,4,0,0,0,0,0,8.597666576,970000,2790,1660
575000,2,1.75,1230,5418,1,0,0,3,8,990,1,1949,0,3,0,0,1,0,0,8.597482023,639000,1840,920
790500,4,2.75,3350,5416,2,0,0,3,9,3350,0,2014,0,2,0,1,0,1,0,8.597112815,575000,1230,240
600000,2,2,990,5416,1,0,0,3,6,990,0,1935,0,4,0,0,0,0,0,8.597112815,790500,3350,0
578000,4,2.5,2070,5415,2,0,0,3,8,2070,0,1996,0,1,1,0,0,0,0,8.596928159,600000,990,0
899950,4,3.5,3290,5414,2,0,1,3,9,2360,1,2006,0,2,0,1,0,0,1,8.59674347,578000,2070,0
420000,4,2.5,1940,5414,2,0,0,3,8,1940,0,1997,0,3,0,0,1,0,0,8.59674347,420000,1940,0
523000,3,1.75,3000,5413,2,0,0,4,8,1900,1,1963,0,3,0,0,1,0,0,8.596558747,899950,3290,930
495000,4,2,1720,5413,2,0,0,3,7,1470,1,1938,1980,3,0,0,1,0,0,8.596558747,443000,1130,250
536000,3,1.75,1300,5413,1.5,0,0,3,7,1300,0,1925,1992,3,0,0,1,0,0,8.596558747,448000,1110,220
511000,2,1,1250,5413,1,0,0,4,7,1250,0,1923,0,3,0,0,1,0,0,8.596558747,523000,3000,1100
443000,2,1,1130,5413,1,0,0,3,7,880,1,1939,0,3,0,0,1,0,0,8.596558747,340500,940,0
420000,3,1.5,1130,5413,1,0,0,3,7,940,1,1946,0,4,0,0,0,0,0,8.596558747,511000,1250,0
448000,2,1,1110,5413,1,0,0,3,6,890,1,1937,0,3,0,0,1,0,0,8.596558747,495000,1720,250
340500,2,1,940,5413,1,0,0,3,7,940,0,1923,0,3,0,0,1,0,0,8.596558747,536000,1300,0
375000,2,1,900,5413,1,0,0,3,7,900,0,1947,0,4,0,0,0,0,0,8.596558747,420000,1130,190
485000,3,2.5,1500,5412,1,0,0,5,7,900,1,1920,0,4,0,0,0,0,0,8.596373989,375000,900,0
197500,3,1,1330,5412,2,0,0,5,7,1330,0,1905,0,1,1,0,0,0,0,8.596373989,197500,1330,0
164808,3,1,1250,5411,1,0,0,3,7,1250,0,1980,0,4,0,0,0,0,0,8.596189198,485000,1500,600
505000,3,1,1020,5410,1,0,0,4,7,880,1,1928,0,3,0,0,1,0,0,8.596004372,164808,1250,0
722000,4,2.75,3190,5408,2,0,0,3,9,3190,0,2005,0,3,0,0,1,0,1,8.595634618,505000,1020,140
225000,2,1,1010,5408,1,0,0,4,6,1010,0,1926,0,1,1,0,0,0,0,8.595634618,722000,3190,0
510000,4,2.5,3180,5405,2,0,0,3,7,3180,0,2001,0,2,0,1,0,0,0,8.59507973,225000,1010,0
490000,3,1.75,1920,5405,1,0,2,4,7,960,1,1947,0,4,0,0,0,0,0,8.59507973,490000,1920,960
803100,4,2.5,3310,5404,2,0,0,3,9,3310,0,2004,0,2,0,1,0,0,1,8.594894699,510000,3180,0
250000,4,2,2170,5404,1.5,0,0,5,6,1470,1,1920,0,1,1,0,0,0,0,8.594894699,250000,2170,700
375000,3,1,1200,5404,1,0,0,3,6,1200,0,1937,0,3,0,0,1,0,0,8.594894699,375000,1200,0
804995,5,1.5,3360,5402,2,0,0,3,9,3360,0,2014,0,3,0,0,1,1,0,8.594524534,803100,3310,0
556000,4,2.5,2240,5402,2,0,0,3,8,2240,0,2005,0,4,0,0,0,0,1,8.594524534,556000,2240,0
339950,3,1,1050,5402,1.5,0,0,4,7,1050,0,1906,0,4,0,0,0,0,0,8.594524534,339950,1050,0
750000,3,2.75,2520,5401,1,0,0,4,7,1360,1,1946,0,4,0,0,0,0,0,8.594339401,804995,3360,0
350000,3,2.25,1550,5401,2,0,0,3,7,1550,0,2000,0,1,1,0,0,0,0,8.594339401,750000,2520,1160
570000,3,2,1530,5401,1,0,0,4,7,1530,0,1937,0,3,0,0,1,0,0,8.594339401,350000,1550,0
850000,5,3.5,4200,5400,2,0,0,3,9,3140,1,2012,0,2,0,1,0,0,1,8.594154233,570000,1530,0
830000,5,3.5,3700,5400,2,0,0,3,9,2890,1,2011,0,2,0,1,0,0,1,8.594154233,399950,1970,650
1129574,5,3.5,3520,5400,2,0,0,3,9,2400,1,2008,0,4,0,0,0,0,1,8.594154233,597500,2150,770
980000,5,4,3460,5400,2,0,0,3,10,2830,1,2012,0,2,0,1,0,0,1,8.594154233,500000,1280,0
675000,4,2.5,2990,5400,2,0,0,3,8,2990,0,2005,0,3,0,0,1,0,1,8.594154233,1010000,1820,0
1129574,4,2,2970,5400,2.5,0,0,4,9,2970,0,1900,0,3,0,0,1,0,0,8.594154233,379000,930,0
1010000,4,2.75,2940,5400,1.5,0,2,5,8,1940,1,1910,0,4,0,0,0,0,0,8.594154233,715000,1760,600
850000,6,3.5,2820,5400,1,0,0,3,8,1620,1,1958,0,3,0,0,1,0,0,8.594154233,355000,1240,180
739000,3,2.5,2810,5400,2,0,0,3,9,2810,0,2005,0,2,0,1,0,0,1,8.594154233,830000,3700,810
863000,4,1.75,2800,5400,1,0,0,3,9,1400,1,1924,2006,3,0,0,1,0,0,8.594154233,550000,2510,0
378800,5,2.5,2740,5400,2,0,0,3,8,2740,0,2005,0,1,1,0,0,0,1,8.594154233,690000,1930,0
721000,4,2.75,2690,5400,2,0,0,3,7,2210,1,1940,2009,3,0,0,1,0,0,8.594154233,549000,1140,0
840500,3,2,2520,5400,1.5,0,0,4,8,1410,1,1906,0,4,0,0,0,0,0,8.594154233,464000,2460,940
550000,3,2.5,2510,5400,2,0,0,3,9,2510,0,1992,0,2,0,1,0,0,0,8.594154233,290000,1620,700
464000,3,2.5,2460,5400,1,0,0,4,8,1520,1,2001,0,2,0,1,0,0,0,8.594154233,980000,3460,630
550000,3,2.5,2430,5400,2,0,0,3,8,2430,0,2007,0,3,0,0,1,0,1,8.594154233,619950,1520,600
475000,4,3,2400,5400,2,0,2,4,7,1600,1,1965,0,4,0,0,0,0,0,8.594154233,751750,1880,0
712500,5,2,2280,5400,1.5,0,0,4,7,1340,1,1947,0,3,0,0,1,0,0,8.594154233,675000,2990,0
590000,4,2.75,2240,5400,2,0,0,4,7,1540,1,1940,0,3,0,0,1,0,0,8.594154233,710000,2120,1060
769950,3,2,2190,5400,1,0,2,5,7,1260,1,1952,0,3,0,0,1,0,0,8.594154233,378800,2740,0
597500,3,2,2150,5400,1.5,0,0,4,7,1380,1,1911,0,4,0,0,0,0,0,8.594154233,865000,1470,0
710000,4,1.75,2120,5400,1,0,0,4,8,1060,1,1941,0,4,0,0,0,0,0,8.594154233,721000,2690,480
449000,4,2.5,1980,5400,2,0,0,3,8,1980,0,1998,0,2,0,1,0,0,0,8.594154233,299950,1170,0
399950,5,2.75,1970,5400,1,0,0,3,7,1320,1,1986,0,4,0,0,0,0,0,8.594154233,310000,870,0
690000,4,3.5,1930,5400,1.5,0,2,3,7,1930,0,1920,0,3,0,0,1,0,0,8.594154233,985000,1670,0
605000,3,1.75,1930,5400,2,0,2,3,9,1930,0,1978,0,4,0,0,0,0,0,8.594154233,320000,820,0
750000,2,2.25,1890,5400,2,0,0,5,8,1610,1,1905,0,3,0,0,1,0,0,8.594154233,716528,1750,700
751750,2,2,1880,5400,1.5,0,0,3,8,1880,0,1902,0,3,0,0,1,0,0,8.594154233,389100,840,0
1010000,4,1,1820,5400,1.5,0,0,3,8,1820,0,1923,2014,3,0,0,1,0,0,8.594154233,783200,1590,600
430000,4,2.75,1820,5400,1,0,0,4,7,1220,1,1988,0,2,0,1,0,0,0,8.594154233,405000,1790,0
405000,2,2.5,1790,5400,2,0,0,4,8,1790,0,1979,0,2,0,1,0,0,0,8.594154233,605000,1930,0
715000,3,2,1760,5400,1,0,0,5,7,1160,1,1927,0,3,0,0,1,0,0,8.594154233,590000,2240,700
716528,3,1.5,1750,5400,1,0,0,4,7,1050,1,1952,0,3,0,0,1,0,0,8.594154233,380000,1380,0
452000,2,1.75,1740,5400,1,0,0,4,7,990,1,1946,0,3,0,0,1,0,0,8.594154233,1260000,2970,0
985000,3,1.75,1670,5400,2,0,0,5,8,1670,0,1912,0,3,0,0,1,0,0,8.594154233,317000,1010,0
290000,2,1,1620,5400,1,0,0,3,6,920,1,1926,0,4,0,0,0,0,0,8.594154233,840500,2520,1110
783200,4,2,1590,5400,1,0,2,3,7,990,1,1900,0,4,0,0,0,0,0,8.594154233,505000,1100,0
579000,3,1,1590,5400,1,0,1,3,8,1280,1,1948,0,3,0,0,1,0,0,8.594154233,769950,2190,930
619950,2,1,1520,5400,1,0,0,3,7,920,1,1951,0,3,0,0,1,0,0,8.594154233,750000,1890,280
600000,3,2.25,1480,5400,2,0,0,4,8,1480,0,1914,0,4,0,0,0,0,0,8.594154233,850000,2820,1200
865000,2,1,1470,5400,1.5,0,0,3,8,1470,0,1912,0,4,0,0,0,0,0,8.594154233,475000,2400,800
380000,3,1,1380,5400,1,0,0,4,7,1380,0,1954,0,4,0,0,0,0,0,8.594154233,579000,1590,310
500000,2,1,1280,5400,1,0,0,3,7,1280,0,1964,0,3,0,0,1,0,0,8.594154233,712500,2280,940
355000,3,1,1240,5400,1,0,0,4,7,1060,1,1940,0,4,0,0,0,0,0,8.594154233,430000,1820,600
299950,4,1,1170,5400,1,0,0,5,6,1170,0,1953,0,2,0,1,0,0,0,8.594154233,600000,1480,0
549000,2,1,1140,5400,1,0,0,5,7,1140,0,1908,0,3,0,0,1,0,0,8.594154233,449000,1980,0
505000,3,1,1100,5400,1.5,0,0,3,7,1100,0,1908,0,4,0,0,0,0,0,8.594154233,452000,1740,750
317000,3,1,1010,5400,1,0,0,3,6,1010,0,1959,0,4,0,0,0,0,0,8.594154233,863000,2800,1400
379000,2,1,930,5400,1,0,0,3,7,930,0,1952,0,3,0,0,1,0,0,8.594154233,187000,860,0
310000,2,1,870,5400,1,0,0,3,6,870,0,1950,2007,4,0,0,0,0,0,8.594154233,295000,650,0
187000,2,1,860,5400,1,0,0,4,5,860,0,1953,0,2,0,1,0,0,0,8.594154233,1500000,3520,1120
389100,2,1,840,5400,1,0,0,4,7,840,0,1948,0,3,0,0,1,0,0,8.594154233,1010000,2940,1000
320000,2,1,820,5400,1,0,0,3,6,820,0,1940,0,3,0,0,1,0,0,8.594154233,550000,2430,0
295000,2,1,650,5400,1,0,0,3,6,650,0,1950,0,4,0,0,0,0,0,8.594154233,739000,2810,0
282000,3,2.5,2010,5399,2,0,0,3,7,2010,0,2006,0,2,0,1,0,0,1,8.59396903,850000,4200,1060
424950,4,3.25,3266,5398,2,0,0,3,8,3266,0,2014,0,1,1,0,0,1,0,8.593783794,282000,2010,0
769995,5,2.75,3010,5398,2,0,0,3,9,3010,0,2014,0,3,0,0,1,1,0,8.593783794,700000,1930,500
700000,4,2,1930,5398,1,0,0,3,7,1430,1,1953,0,4,0,0,0,0,0,8.593783794,424950,3266,0
400000,4,2.5,2150,5397,2,0,0,3,8,2150,0,1998,0,2,0,1,0,0,0,8.593598523,769995,3010,0
561000,4,2.5,2550,5395,2,0,0,3,8,2550,0,2001,0,2,0,1,0,0,0,8.593227878,400000,2150,0
388500,4,2.5,1890,5395,2,0,0,3,7,1890,0,2006,0,2,0,1,0,0,1,8.593227878,576000,1140,130
350000,2,1,1160,5395,1,0,0,3,7,860,1,1940,0,3,0,0,1,0,0,8.593227878,350000,1160,300
576000,3,1,1140,5395,1,0,0,4,7,1010,1,1909,0,3,0,0,1,0,0,8.593227878,388500,1890,0
215000,4,2.25,1500,5393,2,0,0,3,7,1500,0,1999,0,1,1,0,0,0,0,8.592857095,561000,2550,0
210000,4,2.25,1500,5393,2,0,0,3,7,1500,0,1999,0,1,1,0,0,0,0,8.592857095,215000,1500,0
128000,2,1,980,5393,1,0,0,3,6,980,0,1969,0,2,0,1,0,0,0,8.592857095,128000,980,0
855000,4,2.75,2600,5390,1,0,0,4,8,1300,1,1960,0,4,0,0,0,0,0,8.592300664,210000,1500,0
284000,4,2.5,2000,5390,2,0,0,3,7,2000,0,2003,0,2,0,1,0,0,1,8.592300664,284000,2000,0
382495,3,2.5,1760,5390,1,0,0,3,8,1760,0,2014,0,2,0,1,0,1,0,8.592300664,855000,2600,1300
328000,4,2.5,1850,5388,2,0,0,3,8,1850,0,2009,0,2,0,1,0,0,1,8.591929538,382495,1760,0
559000,3,1.5,2070,5386,1,0,0,4,7,1140,1,1948,0,3,0,0,1,0,0,8.591558273,328000,1850,0
402395,4,2.5,2669,5385,2,0,0,3,9,2669,0,2014,0,3,0,0,1,1,0,8.59137259,559000,2070,930
240000,4,1.75,1420,5382,1,0,0,5,5,1040,1,1942,0,2,0,1,0,0,0,8.590815331,402395,2669,0
720000,5,2.75,2860,5379,2,0,0,3,9,2860,0,2005,0,2,0,1,0,0,1,8.590257762,240000,1420,380
454200,4,2.5,2630,5379,2,0,0,3,8,2630,0,2004,0,2,0,1,0,0,1,8.590257762,454200,2630,0
310000,2,1,750,5379,1,0,0,3,6,750,0,1919,0,3,0,0,1,0,0,8.590257762,310000,750,0
585000,3,1,1450,5378,1,0,0,3,7,1190,1,1939,0,4,0,0,0,0,0,8.590071837,720000,2860,0
739900,5,2.5,2980,5377,2,0,0,3,9,2980,0,2006,0,2,0,1,0,0,1,8.589885877,585000,1450,260
711000,3,2.5,2550,5376,2,0,0,3,9,2550,0,2004,0,2,0,1,0,0,1,8.589699882,739900,2980,0
696950,4,2.75,2450,5376,1.5,0,0,4,7,1550,1,1920,0,3,0,0,1,0,0,8.589699882,970000,1290,0
970000,2,1,1290,5376,1,0,0,3,6,1290,0,1945,0,3,0,0,1,0,0,8.589699882,696950,2450,900
451000,4,2.5,2320,5375,2,0,0,3,7,2320,0,2006,0,2,0,1,0,0,1,8.589513853,711000,2550,0
260000,4,1.75,1830,5375,1,0,0,2,7,1060,1,1962,0,4,0,0,0,0,0,8.589513853,699000,1670,400
699000,3,1.75,1670,5375,1,0,0,3,7,1270,1,1952,0,4,0,0,0,0,0,8.589513853,256000,880,0
283500,3,1.75,1250,5375,1,0,0,3,7,1250,0,1985,0,4,0,0,0,0,0,8.589513853,451000,2320,0
420000,2,1,1000,5375,1,0,0,3,7,1000,0,1953,0,3,0,0,1,0,0,8.589513853,260000,1830,770
234000,2,1,940,5375,1,0,0,4,5,940,0,1952,0,4,0,0,0,0,0,8.589513853,420000,1000,0
256000,3,1,880,5375,1,0,0,4,5,880,0,1924,0,2,0,1,0,0,0,8.589513853,234000,940,0
1129574,5,2.5,3100,5374,2.5,0,0,4,9,3100,0,1906,0,4,0,0,0,0,0,8.589327789,283500,1250,0
416000,3,2.5,1800,5372,2,0,0,3,8,1800,0,1987,0,2,0,1,0,0,0,8.588955558,1600000,3100,0
293000,4,2.25,1870,5371,2,0,0,3,7,1870,0,2009,0,2,0,1,0,0,1,8.58876939,416000,1800,0
676000,4,2.5,2800,5368,2,0,0,3,8,2800,0,2003,0,3,0,0,1,0,1,8.588210679,293000,1870,0
420000,2,1,930,5368,1,0,0,4,7,930,0,1953,0,3,0,0,1,0,0,8.588210679,420000,930,0
339995,4,2.5,2180,5367,2,0,0,3,7,2180,0,2000,0,2,0,1,0,0,0,8.588024372,676000,2800,0
321000,4,2.5,2430,5366,2,0,0,3,8,2430,0,2002,0,3,0,0,1,0,0,8.587838031,339995,2180,0
921000,4,2.5,2310,5362,2,0,4,4,8,2010,1,1928,0,4,0,0,0,0,0,8.587092319,321000,2430,0
327000,4,2.5,1630,5361,2,0,0,3,7,1630,0,1999,0,4,0,0,0,0,0,8.586905804,921000,2310,300
335000,3,2,1170,5360,1,0,0,3,6,1170,0,1919,0,3,0,0,1,0,0,8.586719254,327000,1630,0
230000,2,0.75,650,5360,1,0,0,4,5,650,0,1931,0,4,0,0,0,0,0,8.586719254,230000,650,0
585000,4,1.75,1760,5356,1,0,0,4,7,920,1,1950,0,3,0,0,1,0,0,8.585972707,335000,1170,0
405000,3,1.75,1760,5355,1,0,0,3,7,1160,1,1956,0,3,0,0,1,0,0,8.585785983,585000,1760,840
707900,3,1,1750,5355,2,0,0,4,7,1750,0,1929,0,3,0,0,1,0,0,8.585785983,405000,1760,600
160000,3,1.75,1010,5355,1,0,0,3,6,1010,0,1950,0,3,0,0,1,0,0,8.585785983,160000,1010,0
1129574,5,3,3320,5354,2,0,0,3,9,3320,0,2004,0,3,0,0,1,0,1,8.585599224,707900,1750,0
471835,4,2.5,3281,5354,2,0,0,3,9,3281,0,2014,0,3,0,0,1,1,0,8.585599224,1700000,3320,0
920000,3,2.25,3650,5353,2,0,4,4,7,2200,1,1947,0,4,0,0,0,0,0,8.58541243,471835,3281,0
1129574,3,3,3460,5353,2,0,0,3,10,2850,1,2007,0,3,0,0,1,0,1,8.58541243,920000,3650,1450
429900,3,2.5,2370,5353,2,0,0,3,8,2370,0,2009,0,1,1,0,0,0,1,8.58541243,1250000,3460,610
744000,4,3,1980,5352,2.5,0,0,3,8,1980,0,1941,2005,4,0,0,0,0,0,8.585225602,429900,2370,0
1129574,3,4,3910,5350,2,0,2,5,10,2610,1,1933,0,4,0,0,0,0,0,8.58485184,744000,1980,0
1129574,3,2.75,3450,5350,1.5,0,3,4,9,2590,1,1925,0,4,0,0,0,0,0,8.58485184,260000,1180,0
675000,3,2.75,3370,5350,1.5,0,1,4,7,2310,1,1910,0,4,0,0,0,0,0,8.58485184,620000,2400,940
435000,4,2.5,2440,5350,2,0,0,3,7,2440,0,2003,0,2,0,1,0,0,1,8.58485184,975000,2290,170
620000,4,2.25,2400,5350,1.5,0,0,4,7,1460,1,1929,0,3,0,0,1,0,0,8.58485184,592500,1340,0
975000,4,2.25,2290,5350,2,0,0,4,9,2120,1,1958,0,4,0,0,0,0,0,8.58485184,1700000,3910,1300
465000,4,1.75,1470,5350,1,0,0,3,7,980,1,1955,0,4,0,0,0,0,0,8.58485184,465000,1470,490
592500,2,2,1340,5350,1.5,0,0,3,8,1340,0,1941,0,4,0,0,0,0,0,8.58485184,435000,2440,0
260000,3,1,1180,5350,1.5,0,0,4,6,1180,0,1959,0,4,0,0,0,0,0,8.58485184,1300000,3450,860
305000,3,1,1030,5350,1,0,0,3,7,1030,0,1924,2009,2,0,1,0,0,0,8.58485184,675000,3370,1060
690700,5,2.75,2870,5349,2,0,0,3,9,2870,0,2005,0,2,0,1,0,0,1,8.584664907,305000,1030,0
394000,3,2.5,2550,5349,2,0,0,3,7,2550,0,2004,0,2,0,1,0,0,1,8.584664907,690700,2870,0
749000,3,2.75,2820,5348,2,0,0,3,9,2820,0,2008,0,2,0,1,0,0,1,8.584477938,394000,2550,0
490000,3,2.5,2230,5348,2,0,0,3,8,2230,0,2000,0,2,0,1,0,0,0,8.584477938,490000,2230,0
535000,2,1,1390,5346,1,0,0,5,7,960,1,1908,0,3,0,0,1,0,0,8.584103897,749000,2820,0
535950,3,2.5,2370,5344,2,0,0,3,9,2370,0,2003,0,2,0,1,0,0,1,8.583729715,535000,1390,430
531800,3,2.5,1930,5344,2,0,0,3,7,1930,0,2004,0,2,0,1,0,0,1,8.583729715,535950,2370,0
644500,4,2.5,2990,5342,2,0,0,3,8,2990,0,2004,0,3,0,0,1,0,1,8.583355394,531800,1930,0
297000,4,1.75,1790,5341,1,0,0,4,7,1050,1,1951,0,4,0,0,0,0,0,8.58316818,644500,2990,0
505000,4,2.5,3170,5340,2,0,0,3,7,3170,0,2000,0,2,0,1,0,0,0,8.582980932,297000,1790,740
400000,4,1.75,1580,5340,1,0,0,3,7,1130,1,1947,0,4,0,0,0,0,0,8.582980932,271310,870,0
271310,2,1,870,5340,1.5,0,0,2,6,870,0,1906,0,4,0,0,0,0,0,8.582980932,505000,3170,0
705000,4,3.25,2740,5339,2.5,0,0,3,9,2740,0,2004,0,3,0,0,1,0,1,8.582793649,400000,1580,450
219000,4,1,1370,5339,1.5,0,0,4,6,1370,0,1948,0,4,0,0,0,0,0,8.582793649,705000,2740,0
370000,4,2.5,2220,5338,2,0,0,3,7,2220,0,2001,0,2,0,1,0,0,0,8.58260633,219000,1370,0
539000,3,2.25,1540,5338,1,0,0,5,7,770,1,1954,0,3,0,0,1,0,0,8.58260633,370000,2220,0
312000,3,2.25,1540,5338,1,0,0,5,7,770,1,1954,0,3,0,0,1,0,0,8.58260633,312000,1540,770
389000,4,2.25,2130,5337,2,0,0,3,7,2130,0,2001,0,1,1,0,0,0,0,8.582418976,539000,1540,770
315000,4,2,1780,5336,1.5,0,0,5,6,930,1,1918,0,4,0,0,0,0,0,8.582231588,389000,2130,0
1129574,4,3.5,3590,5335,2,0,2,3,9,3140,1,2006,0,3,0,0,1,0,1,8.582044164,315000,1780,850
650000,4,2.75,3260,5335,2,0,0,3,9,3260,0,2003,0,2,0,1,0,0,1,8.582044164,650000,3260,0
1129574,4,3.5,3590,5334,2,0,2,3,9,3140,1,2006,0,3,0,0,1,0,1,8.581856705,1210000,3590,450
377000,3,2.5,1870,5333,2,0,0,3,8,1870,0,2012,0,1,1,0,0,0,1,8.581669211,1300000,3590,450
225000,2,2.5,1560,5333,1,0,0,3,5,780,1,1947,0,2,0,1,0,0,0,8.581669211,225000,1560,780
641000,2,1,1420,5332,1,0,0,3,8,1070,1,1953,0,3,0,0,1,0,0,8.581481681,377000,1870,0
353000,4,2.5,1830,5331,2,0,0,3,7,1830,0,2002,0,2,0,1,0,0,0,8.581294117,641000,1420,350
180000,3,1,870,5330,1,0,0,3,6,870,0,1969,2014,2,0,1,0,0,0,8.581106517,353000,1830,0
320000,2,1,1120,5329,1,0,1,3,6,750,1,1929,0,4,0,0,0,0,0,8.580918882,180000,870,0
1129574,4,4.25,3650,5328,1.5,0,0,3,9,2330,1,1907,2014,4,0,0,0,0,0,8.580731212,320000,1120,370
500000,3,2.5,3040,5326,2,0,0,3,9,3040,0,2008,0,2,0,1,0,0,1,8.580355766,1520000,3650,1320
215000,2,1,1480,5325,1,0,0,4,7,1120,1,1925,0,1,1,0,0,0,0,8.580167991,500000,3040,0
625000,5,1,3240,5324,2,0,0,3,9,3240,0,2007,0,2,0,1,0,0,1,8.57998018,215000,1480,360
324000,3,2.5,1920,5322,2,0,0,3,8,1920,0,1999,0,1,1,0,0,0,0,8.579604452,625000,3240,0
398096,3,2.5,2370,5321,2,0,0,3,8,2370,0,2014,0,2,0,1,0,1,0,8.579416535,324000,1920,0
326995,3,2.5,1860,5321,2,0,0,3,7,1860,0,2000,0,2,0,1,0,0,0,8.579416535,326995,1860,0
950000,4,2.25,2770,5320,2,0,1,3,9,2440,1,2013,0,4,0,0,0,1,0,8.579228582,398096,2370,0
395000,3,2.5,2510,5320,2,0,0,3,8,2510,0,2005,0,3,0,0,1,0,1,8.579228582,950000,2770,330
406500,2,1.75,1510,5319,2,0,0,4,8,1510,0,1978,0,2,0,1,0,0,0,8.579040595,395000,2510,0
320000,2,1,950,5316,1,0,2,3,7,950,0,1948,0,4,0,0,0,0,0,8.57847642,406500,1510,0
701000,4,2.5,3340,5314,2,0,0,3,10,3340,0,2010,0,2,0,1,0,0,1,8.578100126,320000,950,0
450800,4,3.25,2510,5311,2,0,0,3,9,2510,0,2009,0,2,0,1,0,0,1,8.57753542,701000,3340,0
725000,5,2.75,2830,5310,2,0,0,3,9,2830,0,2006,0,2,0,1,0,0,1,8.577347114,450800,2510,0
440000,6,3,2510,5310,1,0,0,4,7,1460,1,1944,0,3,0,0,1,0,0,8.577347114,725000,2830,0
680000,4,2.75,2220,5310,1,0,0,5,7,1170,1,1951,0,4,0,0,0,0,0,8.577347114,440000,2510,1050
625000,4,2,1760,5307,1.5,0,0,4,7,1170,1,1948,0,3,0,0,1,0,0,8.576781983,680000,2220,1050
375000,4,2.5,2250,5306,2,0,0,3,8,2250,0,2012,0,2,0,1,0,0,1,8.576593535,625000,1760,590
380000,4,2.5,2110,5306,2,0,0,3,8,2110,0,2012,0,2,0,1,0,0,1,8.576593535,380000,2110,0
697000,3,2.25,2420,5304,1.5,0,0,5,7,1640,1,1947,0,3,0,0,1,0,0,8.576216532,375000,2250,0
775000,4,3,2000,5304,1.5,0,0,4,7,2000,0,1947,0,3,0,0,1,0,0,8.576216532,697000,2420,780
215000,3,1.5,1610,5304,1,0,0,4,6,1610,0,1968,0,2,0,1,0,0,0,8.576216532,775000,2000,0
750000,3,2.25,2250,5301,2,0,0,4,8,1510,1,1975,0,3,0,0,1,0,0,8.575650761,215000,1610,0
670000,3,2.5,3310,5300,2,0,2,3,8,2440,1,2008,0,4,0,0,0,0,1,8.5754621,750000,2250,740
760000,4,3.5,3000,5300,1,0,0,5,7,1780,1,1949,0,3,0,0,1,0,0,8.5754621,672500,2400,1150
855000,4,3,2550,5300,2,0,0,3,8,1720,1,1908,2013,3,0,0,1,0,0,8.5754621,855000,2550,830
672500,3,2.25,2400,5300,1.5,0,0,4,7,1250,1,1939,0,3,0,0,1,0,0,8.5754621,630000,1260,420
665000,4,2.25,2340,5300,1,0,0,5,8,1700,1,1963,0,1,1,0,0,0,0,8.5754621,760000,3000,1220
440000,3,1.5,2260,5300,1,0,0,3,7,1200,1,1940,0,3,0,0,1,0,0,8.5754621,425000,1490,380
635000,3,1.5,2240,5300,1,0,0,5,7,1120,1,1955,0,3,0,0,1,0,0,8.5754621,130000,780,0
580000,3,2,1870,5300,1,0,0,3,8,1870,0,2009,0,2,0,1,0,0,1,8.5754621,665000,2340,640
425000,4,2,1490,5300,1,0,0,3,7,1110,1,1977,0,4,0,0,0,0,0,8.5754621,440000,2260,1060
630000,2,1.75,1260,5300,1,0,0,4,7,840,1,1951,0,3,0,0,1,0,0,8.5754621,635000,2240,1120
130000,2,1,780,5300,1,0,0,3,6,780,0,1941,0,4,0,0,0,0,0,8.5754621,580000,1870,0
475000,5,2.75,3100,5298,2,0,0,3,7,3100,0,2007,0,2,0,1,0,0,1,8.57508467,670000,3310,870
842500,4,2.5,2160,5298,2.5,0,0,4,9,2160,0,1902,0,4,0,0,0,0,0,8.57508467,842500,2160,0
304000,3,2.5,1670,5298,2,0,0,3,8,1670,0,2002,0,2,0,1,0,0,0,8.57508467,304000,1670,0
319990,4,2.5,2120,5293,2,0,0,3,7,2120,0,2003,0,1,1,0,0,0,1,8.574140472,475000,3100,0
265000,5,1.75,1580,5292,1,0,0,3,6,980,1,1913,0,3,0,0,1,0,0,8.573951525,319990,2120,0
325000,4,3.25,2800,5291,2,0,0,3,7,2800,0,2011,0,1,1,0,0,0,1,8.573762543,265000,1580,600
355000,3,2.5,1880,5290,1,0,0,3,8,1250,1,1974,0,3,0,0,1,0,0,8.573573525,325000,2800,0
349950,4,2.5,2090,5289,2,0,0,3,8,2090,0,1989,0,2,0,1,0,0,0,8.573384471,355000,1880,630
563000,3,2,1580,5289,1,0,0,3,7,870,1,1940,0,3,0,0,1,0,0,8.573384471,349950,2090,0
650000,3,2.5,2320,5284,2,0,0,3,8,2320,0,2004,0,3,0,0,1,0,1,8.572438666,563000,1580,710
765000,3,3.25,3190,5283,2,0,0,3,9,3190,0,2007,0,1,1,0,0,0,1,8.572249397,650000,2320,0
757000,3,3.25,3190,5283,2,0,0,3,9,3190,0,2007,0,1,1,0,0,0,1,8.572249397,757000,3190,0
